query;name;site;type;subtypes;category;phone;full_address;borough;street;city;postal_code;state;us_state;country;country_code;latitude;longitude;time_zone;plus_code;rating;reviews;reviews_link;reviews_tags;reviews_per_score;reviews_per_score_1;reviews_per_score_2;reviews_per_score_3;reviews_per_score_4;reviews_per_score_5;photos_count;photo;street_view;located_in;working_hours;working_hours_old_format;other_hours;popular_times;business_status;about;range;posts;logo;description;verified;owner_id;owner_title;owner_link;reservation_links;booking_appointment_link;menu_link;order_links;location_link;place_id;google_id;cid;reviews_id;located_google_id
barbershop, Ipiranga, São Paulo SP Brazil;Lord Barbershop;https://instagram.com/lordbarbershop/;Barber shop;Barber shop, Hair salon, Tattoo shop;Barbearia;+55 11 3895-5895;R. Salvador Risoleu, 85 - Jardim Peri Peri, São Paulo - SP, 05536-020;Jardim Peri Peri;R. Salvador Risoleu, 85;São Paulo;05536-020;State of São Paulo;;Brazil;BR;-23,5876035;-46,7369638;America/Sao_Paulo;;4,7;282;https://search.google.com/local/reviews?placeid=ChIJpbx9x4hWzpQRF_8qXGSlfwc&q=barbershop,+Ipiranga,+S%C3%A3o+Paulo+SP+Brazil&authuser=0&hl=en&gl=BR;;"{""1"": 7, ""2"": 6, ""3"": 8, ""4"": 33, ""5"": 228}";7;6;8;33;228;42;https://lh5.googleusercontent.com/p/AF1QipM8I2MmtPQYOmcvL-5LkqHyifMQlxsrMUHuUvqU=w800-h500-k-no;https://lh5.googleusercontent.com/p/AF1QipM8I2MmtPQYOmcvL-5LkqHyifMQlxsrMUHuUvqU=w1600-h1000-k-no;;"{""Monday"": ""10AM-9PM"", ""Tuesday"": ""10AM-9PM"", ""Wednesday"": ""10AM-9PM"", ""Thursday"": ""10AM-9PM"", ""Friday"": ""10AM-9PM"", ""Saturday"": ""9AM-7PM"", ""Sunday"": ""Closed""}";Monday: 10AM-9PM | Tuesday: 10AM-9PM | Wednesday: 10AM-9PM | Thursday: 10AM-9PM | Friday: 10AM-9PM | Saturday: 9AM-7PM | Sunday: Closed;;;OPERATIONAL;"{""Accessibility"": {""Wheelchair-accessible car park"": true, ""Wheelchair-accessible entrance"": true, ""Wheelchair-accessible toilet"": true}, ""Amenities"": {""Toilets"": true}}";;;https://lh3.googleusercontent.com/-v6iDXsYxvwQ/AAAAAAAAAAI/AAAAAAAAAAA/Y_j6xgadAk8/s44-p-k-no-ns-nd/photo.jpg;;TRUE;111414424363345696066;Lord Barbershop;https://www.google.com/maps/contrib/111414424363345696066;;https://avec.app/lord-barbershop;;;https://www.google.com/maps/place/Lord+Barbershop/@-23.5876035,-46.7369638,14z/data=!4m8!1m2!2m1!1sLord+Barbershop!3m4!1s0x94ce5688c77dbca5:0x77fa5645c2aff17!8m2!3d-23.5876035!4d-46.7369638;ChIJpbx9x4hWzpQRF_8qXGSlfwc;0x94ce5688c77dbca5:0x77fa5645c2aff17;5,40332E+17;540332330769383191;
barbershop, Ipiranga, São Paulo SP Brazil;Studio M.K;https://www.instagram.com/studio.mkvisagismo/;Beauty salon;Beauty salon;Salão de Beleza;+55 11 96735-8550;Rua Bamboré, 689 - Ipiranga, São Paulo - SP, 04280-030;Ipiranga;Rua Bamboré, 689;São Paulo;04280-030;State of São Paulo;;Brazil;BR;-23,6037789;-46,6075932;America/Sao_Paulo;;5;16;https://search.google.com/local/reviews?placeid=ChIJkSVuqwxbzpQRSmJjL50WCK0&q=barbershop,+Ipiranga,+S%C3%A3o+Paulo+SP+Brazil&authuser=0&hl=en&gl=BR;;"{""1"": 0, ""2"": 0, ""3"": 0, ""4"": 0, ""5"": 16}";0;0;0;0;16;7;https://lh5.googleusercontent.com/p/AF1QipPBM8eWiab9F7VndqvmwR0HEroX4GhiMQHoehYS=w800-h500-k-no;https://lh5.googleusercontent.com/p/AF1QipPBM8eWiab9F7VndqvmwR0HEroX4GhiMQHoehYS=w1600-h1000-k-no;;"{""Monday"": ""Closed"", ""Tuesday"": ""9AM-7PM"", ""Wednesday"": ""9AM-7PM"", ""Thursday"": ""9AM-7PM"", ""Friday"": ""9AM-7PM"", ""Saturday"": ""9AM-7PM"", ""Sunday"": ""Closed""}";Monday: Closed | Tuesday: 9AM-7PM | Wednesday: 9AM-7PM | Thursday: 9AM-7PM | Friday: 9AM-7PM | Saturday: 9AM-7PM | Sunday: Closed;;;OPERATIONAL;"{""Amenities"": {""Toilets"": true}, ""Payments"": {""Debit cards"": true}}";;;https://lh5.googleusercontent.com/-9P7LcV7MK2k/AAAAAAAAAAI/AAAAAAAAAAA/nYg8jQ3Zq_c/s44-p-k-no-ns-nd/photo.jpg;;TRUE;116900071673813622683;Studio M.K;https://www.google.com/maps/contrib/116900071673813622683;;;;;https://www.google.com/maps/place/Studio+M.K/@-23.6037789,-46.6075932,14z/data=!4m8!1m2!2m1!1sStudio+M.K!3m4!1s0x94ce5b0cab6e2591:0xad08169d2f63624a!8m2!3d-23.6037789!4d-46.6075932;ChIJkSVuqwxbzpQRSmJjL50WCK0;0x94ce5b0cab6e2591:0xad08169d2f63624a;1,24682E+19;-5978503640973614518;
barbershop, Ipiranga, São Paulo SP Brazil;Espaço Jusky;;Hair salon;Hair salon, Nail salon;Cabeleireiro;+55 11 5061-8906;R. Dr. Elísio de Castro, 148 - Vila Dom Pedro I, São Paulo - SP, 04277-010;Vila Dom Pedro I;R. Dr. Elísio de Castro, 148;São Paulo;04277-010;State of São Paulo;;Brazil;BR;-23,5995878;-46,6145805;America/Sao_Paulo;;4,9;20;https://search.google.com/local/reviews?placeid=ChIJ6QtfmL9bzpQRvY4lfpSUcWU&q=barbershop,+Ipiranga,+S%C3%A3o+Paulo+SP+Brazil&authuser=0&hl=en&gl=BR;;"{""1"": 0, ""2"": 0, ""3"": 1, ""4"": 1, ""5"": 18}";0;0;1;1;18;10;https://lh5.googleusercontent.com/p/AF1QipONqqSnu-DW4o2ym8LSZqzdjE9IJS9honQwhuom=w800-h500-k-no;https://lh5.googleusercontent.com/p/AF1QipONqqSnu-DW4o2ym8LSZqzdjE9IJS9honQwhuom=w1600-h1000-k-no;;"{""Monday"": ""Closed"", ""Tuesday"": ""9AM-8PM"", ""Wednesday"": ""9AM-8PM"", ""Thursday"": ""9AM-8PM"", ""Friday"": ""9AM-8PM"", ""Saturday"": ""9AM-8PM"", ""Sunday"": ""Closed""}";Monday: Closed | Tuesday: 9AM-8PM | Wednesday: 9AM-8PM | Thursday: 9AM-8PM | Friday: 9AM-8PM | Saturday: 9AM-8PM | Sunday: Closed;;;OPERATIONAL;"{""Accessibility"": {""Wheelchair-accessible entrance"": true}, ""Amenities"": {""Toilets"": true}}";;;https://lh4.googleusercontent.com/-asftwLMCRyA/AAAAAAAAAAI/AAAAAAAAAAA/jKD8OawtIxE/s44-p-k-no-ns-nd/photo.jpg;;TRUE;109395614100644794788;Espaço Jusky;https://www.google.com/maps/contrib/109395614100644794788;;;;;https://www.google.com/maps/place/Espa%C3%A7o+Jusky/@-23.5995878,-46.614580499999995,14z/data=!4m8!1m2!2m1!1sEspa%C3%A7o+Jusky!3m4!1s0x94ce5bbf985f0be9:0x657194947e258ebd!8m2!3d-23.5995878!4d-46.614580499999995;ChIJ6QtfmL9bzpQRvY4lfpSUcWU;0x94ce5bbf985f0be9:0x657194947e258ebd;7,30979E+18;7309787035691486909;
barbershop, Ipiranga, São Paulo SP Brazil;Barber Shop;;Barber shop;Barber shop;Barbearia;;R. Freire da Silva, 366 - Cambuci, São Paulo - SP, 01523-020;Cambuci;R. Freire da Silva, 366;São Paulo;01523-020;State of São Paulo;;Brazil;BR;-23,5656177;-46,6167063;America/Sao_Paulo;;;;;;;;;;;;1;https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=wzqIRXdnAPe1lLU1kOl0bg&cb_client=search.gws-prod.gps&w=800&h=500&yaw=281.0865&pitch=0&thumbfov=100;https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=wzqIRXdnAPe1lLU1kOl0bg&cb_client=search.gws-prod.gps&w=1600&h=1000&yaw=281.0865&pitch=0&thumbfov=100;;;;;;OPERATIONAL;"{""Amenities"": {""Toilets"": true}}";;;;;FALSE;;Barber Shop;;;;;;https://www.google.com/maps/place/Barber+Shop/@-23.5656177,-46.6167063,14z/data=!4m8!1m2!2m1!1sBarber+Shop!3m4!1s0x94ce596be376fbc7:0x8bd7dedb90a96b21!8m2!3d-23.5656177!4d-46.6167063;ChIJx_t242tZzpQRIWupkNve14s;0x94ce596be376fbc7:0x8bd7dedb90a96b21;1,00768E+19;;
barbershop, Ipiranga, São Paulo SP Brazil;Espaço Guehdes Cabeleireiros;http://instagram.com/espacoguehdes;Hair salon;Hair salon, Beauty salon;Salão de Beleza;+55 11 3214-1760;Av. Ipiranga, 750 - 3°Andar Sala 31 - República, São Paulo - SP, 01040-000;República;Av. Ipiranga, 750 - 3°Andar Sala 31;São Paulo;01040-000;State of São Paulo;;Brazil;BR;-23,5429855;-46,640797;America/Sao_Paulo;;4,7;36;https://search.google.com/local/reviews?placeid=ChIJ-ToHEVJYzpQRNeO2mnXLVpY&q=barbershop,+Ipiranga,+S%C3%A3o+Paulo+SP+Brazil&authuser=0&hl=en&gl=BR;;"{""1"": 3, ""2"": 0, ""3"": 0, ""4"": 0, ""5"": 33}";3;0;0;0;33;39;https://lh5.googleusercontent.com/p/AF1QipNPf_HUw8HgRoYgnbZeCQKLKGHq8tQRKO5CDc0Y=w800-h500-k-no;https://lh5.googleusercontent.com/p/AF1QipNPf_HUw8HgRoYgnbZeCQKLKGHq8tQRKO5CDc0Y=w1600-h1000-k-no;;"{""Monday"": ""Closed"", ""Tuesday"": ""10AM-8PM"", ""Wednesday"": ""10AM-8PM"", ""Thursday"": ""10AM-8PM"", ""Friday"": ""9AM-8PM"", ""Saturday"": ""9AM-8PM"", ""Sunday"": ""Closed""}";Monday: Closed | Tuesday: 10AM-8PM | Wednesday: 10AM-8PM | Thursday: 10AM-8PM | Friday: 9AM-8PM | Saturday: 9AM-8PM | Sunday: Closed;;;OPERATIONAL;"{""Health and safety"": {""Appointment required"": true, ""Mask required"": true, ""Temperature check required"": true, ""Staff wear masks"": true, ""Staff get temperature checks"": true, ""Staff required to disinfect surfaces between visits"": true}, ""Amenities"": {""Gender-neutral toilets"": true, ""Toilets"": true, ""Wi-Fi"": true}, ""Crowd"": {""LGBTQ+ friendly"": true}, ""Payments"": {""Debit cards"": true, ""Credit cards"": true}}";;;https://lh5.googleusercontent.com/-4VGMAeBca2s/AAAAAAAAAAI/AAAAAAAAAAA/mc9iVT8TfvY/s44-p-k-no-ns-nd/photo.jpg;;TRUE;109125111692038454372;Espaço Guehdes Cabeleireiros;https://www.google.com/maps/contrib/109125111692038454372;;https://bit.ly/33kZPH3;;;https://www.google.com/maps/place/Espa%C3%A7o+Guehdes+Cabeleireiros/@-23.5429855,-46.640797,14z/data=!4m8!1m2!2m1!1sEspa%C3%A7o+Guehdes+Cabeleireiros!3m4!1s0x94ce585211073af9:0x9656cb759ab6e335!8m2!3d-23.5429855!4d-46.640797;ChIJ-ToHEVJYzpQRNeO2mnXLVpY;0x94ce585211073af9:0x9656cb759ab6e335;1,08331E+19;-7613674414055955659;
barbershop, Ipiranga, São Paulo SP Brazil;Studio de Beleza Anny Morais;;Beauty salon;Beauty salon;Salão de Beleza;+55 11 98376-9385;R. Arcipreste Andrade, 727 - sala 23 - Ipiranga, São Paulo - SP, 04268-020;Ipiranga;R. Arcipreste Andrade, 727 - sala 23;São Paulo;04268-020;State of São Paulo;;Brazil;BR;-23,5944262;-46,6070903;America/Sao_Paulo;;5;23;https://search.google.com/local/reviews?placeid=ChIJR5dlgZxbzpQR_zKqSTa7_PM&q=barbershop,+Ipiranga,+S%C3%A3o+Paulo+SP+Brazil&authuser=0&hl=en&gl=BR;;"{""1"": 0, ""2"": 0, ""3"": 0, ""4"": 0, ""5"": 23}";0;0;0;0;23;22;https://lh5.googleusercontent.com/p/AF1QipMEA6_jLrOzjVU7DLedRAHC_ZgZ8jgFL2lTlF1g=w800-h500-k-no;https://lh5.googleusercontent.com/p/AF1QipMEA6_jLrOzjVU7DLedRAHC_ZgZ8jgFL2lTlF1g=w1600-h1000-k-no;;"{""Monday"": ""Closed"", ""Tuesday"": ""9AM-7PM"", ""Wednesday"": ""9AM-7PM"", ""Thursday"": ""9AM-7PM"", ""Friday"": ""9AM-7PM"", ""Saturday"": ""9AM-7PM"", ""Sunday"": ""Closed""}";Monday: Closed | Tuesday: 9AM-7PM | Wednesday: 9AM-7PM | Thursday: 9AM-7PM | Friday: 9AM-7PM | Saturday: 9AM-7PM | Sunday: Closed;;;OPERATIONAL;"{""From the business"": {""Identifies as women-owned"": true}, ""Health and safety"": {""Appointment required"": true, ""Mask required"": true, ""Staff wear masks"": true, ""Staff required to disinfect surfaces between visits"": true}, ""Accessibility"": {""Wheelchair-accessible car park"": true, ""Wheelchair-accessible entrance"": true, ""Wheelchair-accessible lift"": true}, ""Amenities"": {""Gender-neutral toilets"": true, ""Wi-Fi"": true}, ""Payments"": {""Debit cards"": true, ""Credit cards"": true}}";;;https://lh4.googleusercontent.com/-nS2pAjy4KBM/AAAAAAAAAAI/AAAAAAAAAAA/XY7m_UK4H28/s44-p-k-no-ns-nd/photo.jpg;;TRUE;100249777092495147234;Studio de Beleza Anny Morais;https://www.google.com/maps/contrib/100249777092495147234;;;;;https://www.google.com/maps/place/Studio+de+Beleza+Anny+Morais/@-23.594426199999997,-46.607090299999996,14z/data=!4m8!1m2!2m1!1sStudio+de+Beleza+Anny+Morais!3m4!1s0x94ce5b9c81659747:0xf3fcbb3649aa32ff!8m2!3d-23.594426199999997!4d-46.607090299999996;ChIJR5dlgZxbzpQR_zKqSTa7_PM;0x94ce5b9c81659747:0xf3fcbb3649aa32ff;1,75811E+19;-865611186523458817;
barbershop, Ipiranga, São Paulo SP Brazil;Leandro Hair Studio;;Hairdresser;Hairdresser, Beauty salon;Cabeleireiro unissex;+55 11 2068-8365;R. Ouvidor Portugal, 809 - Vila Monumento, São Paulo - SP, 01551-000;Vila Monumento;R. Ouvidor Portugal, 809;São Paulo;01551-000;State of São Paulo;;Brazil;BR;-23,5742062;-46,6117603;America/Sao_Paulo;;4,8;64;https://search.google.com/local/reviews?placeid=ChIJIbFLRV5ZzpQRGagw4VckSXQ&q=barbershop,+Ipiranga,+S%C3%A3o+Paulo+SP+Brazil&authuser=0&hl=en&gl=BR;;"{""1"": 1, ""2"": 0, ""3"": 1, ""4"": 9, ""5"": 53}";1;0;1;9;53;59;https://lh5.googleusercontent.com/p/AF1QipNPu3xwp6FXhE9Chqv-bs_g8WiYGE85OEQeyAgC=w800-h500-k-no;https://lh5.googleusercontent.com/p/AF1QipNPu3xwp6FXhE9Chqv-bs_g8WiYGE85OEQeyAgC=w1600-h1000-k-no;;"{""Monday"": ""Closed"", ""Tuesday"": ""10AM-6PM"", ""Wednesday"": ""10AM-6PM"", ""Thursday"": ""10AM-7PM"", ""Friday"": ""10AM-7PM"", ""Saturday"": ""10AM-6PM"", ""Sunday"": ""Closed""}";Monday: Closed | Tuesday: 10AM-6PM | Wednesday: 10AM-6PM | Thursday: 10AM-7PM | Friday: 10AM-7PM | Saturday: 10AM-6PM | Sunday: Closed;;;OPERATIONAL;"{""Accessibility"": {""Wheelchair-accessible entrance"": true}, ""Amenities"": {""Toilets"": true}}";;;https://lh5.googleusercontent.com/-o6fzDA-rNHo/AAAAAAAAAAI/AAAAAAAAAAA/rMRE0zw92Zs/s44-p-k-no-ns-nd/photo.jpg;;TRUE;109370190390197810094;Leandro Hair Studio;https://www.google.com/maps/contrib/109370190390197810094;;;;;https://www.google.com/maps/place/Leandro+Hair+Studio/@-23.5742062,-46.6117603,14z/data=!4m8!1m2!2m1!1sLeandro+Hair+Studio!3m4!1s0x94ce595e454bb121:0x74492457e130a819!8m2!3d-23.5742062!4d-46.6117603;ChIJIbFLRV5ZzpQRGagw4VckSXQ;0x94ce595e454bb121:0x74492457e130a819;8,37927E+18;8379268541558335513;
barbershop, Ipiranga, São Paulo SP Brazil;Andrew's Barber;;Barber shop;Barber shop;Barber shop;+55 11 94656-1417;Central Plaza Shopping - R. Jacaraípe, 12 - Q.ta da Paineira, São Paulo - SP, 03152-150;Quinta da Paineira;Central Plaza Shopping - R. Jacaraípe, 12;São Paulo;03152-150;State of São Paulo;;Brazil;BR;-23,5920342;-46,5831444;America/Sao_Paulo;;;;;;;;;;;;6;https://lh5.googleusercontent.com/p/AF1QipMLZ1IL9qs-XJ-EFVPfMUkMKd5Jw-xDjRIg1Sh8=w800-h500-k-no;https://lh5.googleusercontent.com/p/AF1QipMLZ1IL9qs-XJ-EFVPfMUkMKd5Jw-xDjRIg1Sh8=w1600-h1000-k-no;;"{""Monday"": ""11AM-9PM"", ""Tuesday"": ""11AM-9PM"", ""Wednesday"": ""11AM-9PM"", ""Thursday"": ""11AM-9PM"", ""Friday"": ""11AM-9PM"", ""Saturday"": ""12AM-10PM"", ""Sunday"": ""Closed""}";Monday: 11AM-9PM | Tuesday: 11AM-9PM | Wednesday: 11AM-9PM | Thursday: 11AM-9PM | Friday: 11AM-9PM | Saturday: 12AM-10PM | Sunday: Closed;;;OPERATIONAL;"{""Amenities"": {""Toilets"": true}}";;;https://lh3.googleusercontent.com/-pnve3dd5IQM/AAAAAAAAAAI/AAAAAAAAAAA/1MfCjxLDwTs/s44-p-k-no-ns-nd/photo.jpg;;TRUE;112241229426556102795;Andrew's Barber;https://www.google.com/maps/contrib/112241229426556102795;;;;;https://www.google.com/maps/place/Andrew%27s+Barber/@-23.5920342,-46.583144399999995,14z/data=!4m8!1m2!2m1!1sAndrew%27s+Barber!3m4!1s0x94ce5d093d49915f:0xc0c7291381437a7!8m2!3d-23.5920342!4d-46.583144399999995;ChIJX5FJPQldzpQRpzcUOJFyDAw;0x94ce5d093d49915f:0xc0c7291381437a7;8,68195E+17;;
barbershop, Ipiranga, São Paulo SP Brazil;Barbearia Barber Chop33;https://chopbarber33.negocio.site/?utm_source=gmb&utm_medium=referral;Barber shop;Barber shop;Barbearia;+55 11 95245-8292;R. Alm. Nunes, 25 - Cidade Nova Heliópolis, São Paulo - SP, 04231-000;Cidade Nova Heliópolis;R. Alm. Nunes, 25;São Paulo;04231-000;State of São Paulo;;Brazil;BR;-23,6026792;-46,5988824;America/Sao_Paulo;;5;1;https://search.google.com/local/reviews?placeid=ChIJRd-SBXRdzpQRB6ylFS9s-VU&q=barbershop,+Ipiranga,+S%C3%A3o+Paulo+SP+Brazil&authuser=0&hl=en&gl=BR;;"{""1"": 0, ""2"": 0, ""3"": 0, ""4"": 0, ""5"": 1}";0;0;0;0;1;5;https://lh5.googleusercontent.com/p/AF1QipP-xgAt9wWKNIFjto5DBmBgQoTNnVrtCJMpAVBh=w800-h500-k-no;https://lh5.googleusercontent.com/p/AF1QipP-xgAt9wWKNIFjto5DBmBgQoTNnVrtCJMpAVBh=w1600-h1000-k-no;;"{""Monday"": ""Closed"", ""Tuesday"": ""10AM-10PM"", ""Wednesday"": ""10AM-10PM"", ""Thursday"": ""10AM-10PM"", ""Friday"": ""10AM-10PM"", ""Saturday"": ""10AM-10PM"", ""Sunday"": ""Closed""}";Monday: Closed | Tuesday: 10AM-10PM | Wednesday: 10AM-10PM | Thursday: 10AM-10PM | Friday: 10AM-10PM | Saturday: 10AM-10PM | Sunday: Closed;;;OPERATIONAL;"{""Amenities"": {""Toilets"": true}}";;;https://lh5.googleusercontent.com/-UHGIgP5sheo/AAAAAAAAAAI/AAAAAAAAAAA/wYYpSTVG118/s44-p-k-no-ns-nd/photo.jpg;;TRUE;118168229688711515508;Barbearia Barber Chop33;https://www.google.com/maps/contrib/118168229688711515508;;https://api.whatsapp.com/send?phone=5511948409613;;;https://www.google.com/maps/place/Barbearia+Barber+Chop33/@-23.602679199999997,-46.5988824,14z/data=!4m8!1m2!2m1!1sBarbearia+Barber+Chop33!3m4!1s0x94ce5d740592df45:0x55f96c2f15a5ac07!8m2!3d-23.602679199999997!4d-46.5988824;ChIJRd-SBXRdzpQRB6ylFS9s-VU;0x94ce5d740592df45:0x55f96c2f15a5ac07;6,1951E+18;6195101711907269639;
barbershop, Ipiranga, São Paulo SP Brazil;Barbearia F & S;https://instagram.com/franciscobarbeiro07?utm_medium=copy_link;Barber shop;Barber shop;Barbearia;+55 11 96673-9706;R. Catulo da Paixão Cearense, 414 - Vila da Saúde, São Paulo - SP, 04145-011;Vila da Saúde;R. Catulo da Paixão Cearense, 414;São Paulo;04145-011;State of São Paulo;;Brazil;BR;-23,6158812;-46,6323692;America/Sao_Paulo;;4,9;63;https://search.google.com/local/reviews?placeid=ChIJAXWYy1JazpQRlkC_Id6neOE&q=barbershop,+Ipiranga,+S%C3%A3o+Paulo+SP+Brazil&authuser=0&hl=en&gl=BR;;"{""1"": 0, ""2"": 1, ""3"": 0, ""4"": 5, ""5"": 57}";0;1;0;5;57;23;https://lh5.googleusercontent.com/p/AF1QipPkCgyveUDujjH7_GxVccVCmeMXx_zuQxEooMNf=w800-h500-k-no;https://lh5.googleusercontent.com/p/AF1QipPkCgyveUDujjH7_GxVccVCmeMXx_zuQxEooMNf=w1600-h1000-k-no;;"{""Monday"": ""9AM-7PM"", ""Tuesday"": ""9AM-7PM"", ""Wednesday"": ""9AM-7PM"", ""Thursday"": ""9AM-7PM"", ""Friday"": ""9AM-7PM"", ""Saturday"": ""9AM-7PM"", ""Sunday"": ""Closed""}";Monday: 9AM-7PM | Tuesday: 9AM-7PM | Wednesday: 9AM-7PM | Thursday: 9AM-7PM | Friday: 9AM-7PM | Saturday: 9AM-7PM | Sunday: Closed;;;OPERATIONAL;"{""Accessibility"": {""Wheelchair-accessible entrance"": true}, ""Amenities"": {""Toilets"": true}}";;;https://lh6.googleusercontent.com/-jKEwbKqfnsw/AAAAAAAAAAI/AAAAAAAAAAA/5bNvkPasdRI/s44-p-k-no-ns-nd/photo.jpg;;TRUE;106107791046956179308;Barbearia F & S;https://www.google.com/maps/contrib/106107791046956179308;;;;;https://www.google.com/maps/place/Barbearia+F+%26+S/@-23.6158812,-46.6323692,14z/data=!4m8!1m2!2m1!1sBarbearia+F+%26+S!3m4!1s0x94ce5a52cb987501:0xe178a7de21bf4096!8m2!3d-23.6158812!4d-46.6323692;ChIJAXWYy1JazpQRlkC_Id6neOE;0x94ce5a52cb987501:0xe178a7de21bf4096;1,62469E+19;-2199823845479726954;
barbershop, Ipiranga, São Paulo SP Brazil;Mak Cabeleireiro;;Beauty salon;Beauty salon;Salão de Beleza;+55 11 2062-6642;R. Lino Coutinho, 1766 - Ipiranga, São Paulo - SP, 04207-002;Ipiranga;R. Lino Coutinho, 1766;São Paulo;04207-002;State of São Paulo;;Brazil;BR;-23,5990804;-46,6018998;America/Sao_Paulo;;4,6;80;https://search.google.com/local/reviews?placeid=ChIJDQdzC45bzpQRJSv9aF8H5Zk&q=barbershop,+Ipiranga,+S%C3%A3o+Paulo+SP+Brazil&authuser=0&hl=en&gl=BR;;"{""1"": 6, ""2"": 0, ""3"": 0, ""4"": 7, ""5"": 67}";6;0;0;7;67;2;https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=NkqtY3ejG3xv-ToC5tV4ZA&cb_client=search.gws-prod.gps&w=800&h=500&yaw=240.66272&pitch=0&thumbfov=100;https://lh5.googleusercontent.com/p/AF1QipOzi1fdILHfSg9fmK5Ar4e4F82zY7WqSct3wL3C=w1600-h1000-k-no;;"{""Monday"": ""Closed"", ""Tuesday"": ""9AM-8PM"", ""Wednesday"": ""9AM-8PM"", ""Thursday"": ""9AM-8PM"", ""Friday"": ""8AM-8PM"", ""Saturday"": ""8AM-8PM"", ""Sunday"": ""Closed""}";Monday: Closed | Tuesday: 9AM-8PM | Wednesday: 9AM-8PM | Thursday: 9AM-8PM | Friday: 8AM-8PM | Saturday: 8AM-8PM | Sunday: Closed;;;OPERATIONAL;"{""Accessibility"": {""Wheelchair-accessible car park"": false}, ""Amenities"": {""Toilets"": true}}";;;;;FALSE;;Mak Cabeleireiro;;;;;;https://www.google.com/maps/place/Mak+Cabeleireiro/@-23.5990804,-46.6018998,14z/data=!4m8!1m2!2m1!1sMak+Cabeleireiro!3m4!1s0x94ce5b8e0b73070d:0x99e5075f68fd2b25!8m2!3d-23.5990804!4d-46.6018998;ChIJDQdzC45bzpQRJSv9aF8H5Zk;0x94ce5b8e0b73070d:0x99e5075f68fd2b25;1,10893E+19;-7357466309875127515;
barbershop, Ipiranga, São Paulo SP Brazil;Isablack Hair;;Barber shop;Barber shop;Barber shop;+55 11 98302-3512;Av. Miguel Estefno, 2469 - Vila Água Funda, São Paulo - SP, 04301-012;Vila Água Funda;Av. Miguel Estefno, 2469;São Paulo;04301-012;State of São Paulo;;Brazil;BR;-23,6347772;-46,6272499;America/Sao_Paulo;;4,9;15;https://search.google.com/local/reviews?placeid=ChIJoXHkkd1bzpQR5lQJqMC4L8Y&q=barbershop,+Ipiranga,+S%C3%A3o+Paulo+SP+Brazil&authuser=0&hl=en&gl=BR;;"{""1"": 0, ""2"": 0, ""3"": 0, ""4"": 1, ""5"": 14}";0;0;0;1;14;5;https://lh5.googleusercontent.com/p/AF1QipMKws9s3IZVUzYQ-0KSQrTPBbWjolWaVYUnfZn3=w800-h500-k-no;https://lh5.googleusercontent.com/p/AF1QipMKws9s3IZVUzYQ-0KSQrTPBbWjolWaVYUnfZn3=w1600-h1000-k-no;;"{""Monday"": ""9:09AM-8PM"", ""Tuesday"": ""9:09AM-8PM"", ""Wednesday"": ""9:09AM-8PM"", ""Thursday"": ""9:09AM-8PM"", ""Friday"": ""9:09AM-8PM"", ""Saturday"": ""9:09AM-8PM"", ""Sunday"": ""Closed""}";Monday: 9:09AM-8PM | Tuesday: 9:09AM-8PM | Wednesday: 9:09AM-8PM | Thursday: 9:09AM-8PM | Friday: 9:09AM-8PM | Saturday: 9:09AM-8PM | Sunday: Closed;;;OPERATIONAL;"{""Amenities"": {""Toilets"": true}}";;;;;FALSE;;Isablack Hair;;;;;;https://www.google.com/maps/place/Isablack+Hair/@-23.6347772,-46.627249899999995,14z/data=!4m8!1m2!2m1!1sIsablack+Hair!3m4!1s0x94ce5bdd91e471a1:0xc62fb8c0a80954e6!8m2!3d-23.6347772!4d-46.627249899999995;ChIJoXHkkd1bzpQR5lQJqMC4L8Y;0x94ce5bdd91e471a1:0xc62fb8c0a80954e6;1,42808E+19;-4165907992702003994;
barbershop, Ipiranga, São Paulo SP Brazil;Martché Barber;;Barber shop;Barber shop;Barbearia;;Rua Vergueiro, 5179 - Vila São José, São Paulo - SP, 04273-000;Vila São José;Rua Vergueiro, 5179;São Paulo;04273-000;State of São Paulo;;Brazil;BR;-23,5934;-46,6198739;America/Sao_Paulo;;;;;;;;;;;;1;https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=WEIgjqwp0GJWVFCLKz-_TA&cb_client=search.gws-prod.gps&w=800&h=500&yaw=92.07863&pitch=0&thumbfov=100;https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=WEIgjqwp0GJWVFCLKz-_TA&cb_client=search.gws-prod.gps&w=1600&h=1000&yaw=92.07863&pitch=0&thumbfov=100;;;;;;OPERATIONAL;"{""Amenities"": {""Toilets"": true}}";;;;;FALSE;;Martché Barber;;;;;;https://www.google.com/maps/place/Martch%C3%A9+Barber/@-23.5934,-46.619873899999995,14z/data=!4m8!1m2!2m1!1sMartch%C3%A9+Barber!3m4!1s0x94ce5bc5ab4a4665:0x2ad27c335f2eb125!8m2!3d-23.5934!4d-46.619873899999995;ChIJZUZKq8VbzpQRJbEuXzN80io;0x94ce5bc5ab4a4665:0x2ad27c335f2eb125;3,08567E+18;;
